_id,categoria,link,nombre,puntuacion,ubicacion,lat,long
Ararat Moda,Tiendas de regalos y especializadas,http://araratmodaonline.com/,Ararat Moda,5.0,"Calle del Almirante 10-11, 28004 Madrid España",40.4224988,-3.694153
La Magdalena de Proust,Clases de cocina,http://www.lamagdalenadeproust.com/,La Magdalena de Proust,3.5,"Batalla del Salado 3, 28045 Madrid España",40.404434,-3.6956506
GREEN CANDY,Tiendas de regalos y especializadas,http://greencandy.es/contacto/,GREEN CANDY,4.5,"Calle Fuencarral 91, 28004 Madrid España",40.4265167,-3.7014825
Atocar,Clases y talleres,http://www.atocar.com/,Atocar,5.0,"Calle Ferraz 77, 28008 Madrid España",40.4321055,-3.7232403
Karibu Regalos,Tiendas de regalos y especializadas,http://www.tiendakaribu.com/,Karibu Regalos,5.0,"Calle Manuela Malasaña 29, 28004 Madrid España",40.3217556,-3.7119874
Librería Alcalá,Tiendas de regalos y especializadas,tel:%2B34%20915%2047%2004%2029,Librería Alcalá,4.0,"Calle Libreros 4, 28004 Madrid España",40.4214701,-3.7066539
Volta Cafe,Bares y discotecas,http://www.voltacafe.es/,Volta Cafe,4.0,"Calle Santa Teresa 9, 28004 Madrid España",40.5776715,-4.2078199
Elbackstage,Bares y discotecas,http://www.facebook.com/backstagemadrid,Elbackstage,5.0,"Calle de Santa Teresa 14, 28004 Madrid España",40.4253237,-3.6952866
La Casa Del Pulpo,Bares y discotecas,tel:%2B34%20914%2076%2000%2048,La Casa Del Pulpo,3.5,"Calle de los Almendrales 17, 28026 Madrid España",40.3872344,-3.7004131
Barbarum,Bares y discotecas,tel:%2B34%20606%2083%2032%2026,Barbarum,4.5,"C/ Churruca 3, 28004 Madrid España",40.3133291,-3.7295534
Aleatorio,Bares y discotecas,http://www.aleatorio.es/,Aleatorio,4.0,"Calle de Ruiz 7, 28004 Madrid España",40.4278493,-3.7039769
Cooltra,"['Alquiler de equipamiento', 'Rutas autoguiadas y alquileres']",tel:%2B34%20937%2006%2069%2012,Cooltra,4.0,"Cooltra, Madrid",40.4189417,-3.7107036
Librería Alcaná,Tiendas de regalos y especializadas,https://www.libros-antiguos-alcana.com/busqueda.do,Librería Alcaná,3.5,"Calle del Marqués de Viana, 52, 28039 Madrid España",40.4631014,-3.7026341
Bar Restaurante Agustinache,Bares y discotecas,http://agustinache.com/,Bar Restaurante Agustinache,4.5,"Calle del Principe de Vergara 128, 28002 Madrid España",40.4428486,-3.6782167
Arrebato,Bares y discotecas,https://www.facebook.com/Arrebato-123572255528/,Arrebato,5.0,"Avenida de Baviera 6, 28028 Madrid España",40.4412514,-3.6646432
Barcobar,Bares y discotecas,tel:%2B34%20915%2031%2077%2054,Barcobar,5.0,"Calle del Barco 34, 28004 Madrid España",40.4232711,-3.702205
Sala Ginger,Bares y discotecas,http://salagingermadrid.com/,Sala Ginger,4.5,"Calle Maudes 41, 28003 Madrid España",40.4452637,-3.700357
Cervecería La Fragua,Bares y discotecas,tel:%2B34%20915%2044%2019%2069,Cervecería La Fragua,4.0,"Calle de Andrés Mellado 84, 28015 Madrid España",40.4381467,-3.7140745
Bare Nostrum,Bares y discotecas,http://www.barenostrum.net/,Bare Nostrum,4.5,"Avenida Moratalaz 121, 28030 Madrid España",40.4064451,-3.6501366
Escuela Europea de Cata,"['Clases y talleres', 'Clases de cocina']",http://www.escuelaeuropeadecata.com/,Escuela Europea de Cata,5.0,"Calle San Lucas, 3, 28004 Madrid España",40.3437101,-3.8242024
Taberna La Aguja,Bares y discotecas,http://es-la.facebook.com/Taberna-La-Aguja-294131830652938/,Taberna La Aguja,4.0,"C/Ave María, 25, 28012 Madrid España",40.5950414,-4.2575284
El Lagar,Bares y discotecas,tel:%2B34%20915%2048%2007%2033,El Lagar,4.0,"Calle Ferraz 39, 28008 Madrid España",40.4286426,-3.7198711
Primer Monasterio De La Visitacion,Iglesias y catedrales,http://www.rutasconhistoria.es/loc/salesas-de-nuestra-senora-de-la-visitacion,Primer Monasterio De La Visitacion,4.0,"Primer Monasterio De La Visitacion, Madrid",40.4301895,-3.696216014016237
Bar Teide,Bares y discotecas,tel:%2B34%20915%2030%2038%2068,Bar Teide,5.0,"Calle Delicias No 2, 28045 Madrid España",41.0301219,-3.6256954
El Palentino,Bares y discotecas,tel:%2B34%20912%2099%2037%2054,El Palentino,3.5,"Calle del Pez 8, 28004 Madrid España",40.4231149,-3.7044312
Wu Wei bar,Bares y discotecas,http://www.facebook.com/Wu-Wei-Bar-113988791967608/,Wu Wei bar,5.0,"Calle de Alfonso VI 4, 28005 Madrid España",40.4132717,-3.7122446
Euphoria Club,Bares y discotecas,http://www.euphoriaclub.es/,Euphoria Club,5.0,"Calle Emilio Carrere 6, 28015 Madrid España",40.4311161,-3.7103596
Antigua Taquería,Bares y discotecas,https://www.facebook.com/AntiguaTaqueria/,Antigua Taquería,3.5,"Calle Cabestreros 4, 28012 Madrid España",40.4095063,-3.7041665
La Causa Galería de Arte,"['Tiendas de regalos y especializadas', 'Galerías de arte']",http://www.lacausagaleria.com/,La Causa Galería de Arte,5.0,"Calle de Jesus del Valle 27 Malasana, 28004 Madrid España",40.4249764,-3.7035289
Café La Palma,Bares y discotecas,http://www.cafelapalma.com/,Café La Palma,3.5,"c/ de la Palma, 62, 28015 Madrid España",40.4267664,-3.7079906
La Tallerteca,Centros de juego y entretenimiento,http://www.latallerteca.com/,La Tallerteca,4.0,"Hierro, 28045 Madrid España",40.3931748,-3.6921024
Tado,Tiendas de regalos y especializadas,https://www.facebook.com/tadomadridechegaray/,Tado,5.0,"Calle Echegaray 31, 28014 Madrid España",40.3278157,-3.8604401
Parroquia Nuestra Señora de los Dolores,Iglesias y catedrales,http://www.madrid.es/portales/munimadrid/es/Inicio/Cultura-ocio-y-deporte/Cultura-y-ocio/Direcciones-y-telefonos/Parroquia-Nuestra-Senora-de-los-Dolores/,Parroquia Nuestra Señora de los Dolores,4.0,"Parroquia Nuestra Señora de los Dolores, Madrid",40.431234599999996,-3.7057852538362566
Mariano Madrueño,Tiendas de regalos y especializadas,http://marianomadrueno.es/,Mariano Madrueño,4.0,"Calle Postigo de San Martin 6, 28013 Madrid España",40.4192126,-3.706068
Il Mondo,Bares y discotecas,http://www.facebook.es/ILMONDOPUB,Il Mondo,5.0,"Claudio Coello 114, 28006 Madrid España",40.4359636,-3.6852653
Espacio Om,Spas,http://espacioom.com/,Espacio Om,5.0,"Calle Almirante, 11, 28004 Madrid España",40.422576,-3.694493
La Merced Calle Libreros,Tiendas de regalos y especializadas,https://www.facebook.com/pages/Librer%C3%ADa-La-Merced-Calle-Libreros/230328560351047?sk=timeline,La Merced Calle Libreros,4.5,"Calle Libreros 5, 28004 Madrid España",40.4217942,-3.7065375
La Sala Mayko,Teatros,https://www.lasalamayko.com/,La Sala Mayko,5.0,"General Palanca,7, 28045 Madrid España",40.3996051,-3.6991854
Coyoacan España Servicio de Transfer y City Tours,Taxis y lanzaderas,http://www.trasladosejecutivos.es/,Coyoacan España Servicio de Transfer y City Tours,4.0,"Calle de la Libertad 4, 28004 Madrid España",40.4203679,-3.697312
Ayurveda Niramaya,"['Yoga y pilates', 'Spas']",http://panchakarmaspain.com/,Ayurveda Niramaya,5.0,"Calle de Alcala 401, 28027 Madrid España",40.4351249,-3.6439432
Capilla Real De Madrid,Interés arquitectonico,https://www.patrimonionacional.es/visita/palacio-real-de-madrid/espacios/capilla-real,Capilla Real De Madrid,5.0,"Capilla Real De Madrid, Madrid",40.280996200000004,-3.7836395426693024
La Tintoreria Vinoteca,Tiendas de regalos y especializadas,https://www.facebook.com/vinotecalatintoreria/,La Tintoreria Vinoteca,5.0,"Calle Gurtubay n 4, 28001 Madrid España",40.4230719,-3.6845013
The Nature Cbd,Tiendas de regalos y especializadas,http://thenaturecbd.com/,The Nature Cbd,5.0,"Calle Ibiza 2, 28009 Madrid España",40.5536398,-3.8920941804869957
Dancing Boulevard,Clases y talleres,http://dancingboulevard.com/,Dancing Boulevard,5.0,"Calle de Andorra 65, 28043 Madrid España",40.4591252,-3.6442279
"Lost Things, discos y libros",Anticuarios,http://lostthings.es/,"Lost Things, discos y libros",5.0,"Calle del Barco 43, 28004 Madrid España",40.4220808,-3.7026213
Tremere,Bares y discotecas,tel:%2B34%20620%2054%2075%2049,Tremere,5.0,"Torrecilla Del Leal 12, 28012 Madrid España",40.4110452,-3.6995044
Church of Saint Anthony of the German,Iglesias y catedrales,https://realhermandaddelrefugio.org/iglesia/,Church of Saint Anthony of the German,5.0,"Calle de la Puebla 22, 28004 Madrid España",40.42243585,-3.7037022917358877
CBD Shop Cbweed Chamartín,Tiendas de regalos y especializadas,http://www.cbweed.es/,CBD Shop Cbweed Chamartín,5.0,"Calle Bolivia, 1, 28016 Madrid España",40.34490545,-3.7808340806724834
Moto & Go Rent,Alquiler de equipamiento,http://motoandgo.es/,Moto & Go Rent,4.0,"Paseo Infanta Isabel 23, 28014 Madrid España",40.4072122,-3.6892251
Casa Vega,Tiendas de regalos y especializadas,http://www.casavega.es/,Casa Vega,4.5,"Calle Toledo 57, 28005 Madrid España",40.4115536,-3.7080167
Wanderlust Bar,Bares y discotecas,https://www.facebook.com/wanderlustBar/,Wanderlust Bar,3.5,"Calle del bonetillo, 14, 28013 Madrid España",40.41685,-3.709164
Badescaperoom,Juegos de escape,https://badescaperoom.com/,Badescaperoom,5.0,"Calle Arteaga 5, 28019 Madrid España",40.3953448,-3.7093093
EPAL,"['Gimnasios', 'Yoga y pilates', 'Spas']",http://www.epal.es/,EPAL,4.5,"C/ Academia 7, 28014 Madrid España",40.4147479,-3.6904002
Jabon a Granel,Tiendas de regalos y especializadas,https://www.facebook.com/jabonagranel/,Jabon a Granel,4.0,"Calle Tribulete 20, 28012 Madrid España",40.4081205,-3.7017567
Pasaje De Murga O Del Comercio,Interés arquitectonico,http://madridmetropolis.blogspot.com/2012/11/pasaje-del-comercio-pasaje-murga.html,Pasaje De Murga O Del Comercio,4.0,"Pasaje Del Comercio, 28013 Madrid, 28003 Madrid España",40.4192058,-3.7029273
Barcena,Tiendas de regalos y especializadas,http://www.joyasbarcena.com/,Barcena,5.0,"Barcena, Madrid",43.420435,-3.5291447
Turismo Playa Madrid,"['Tours de varios días', 'Adrenalina y Experiencias extremas']",tel:%2B34611251578,Turismo Playa Madrid,4.5,"Turismo Playa Madrid, Madrid",19.0891925,-104.3132298
LOLA & LO,Tiendas de regalos y especializadas,http://www.lolaylo.com/,LOLA & LO,5.0,"Calle Claudio Coello 88, 28006 Madrid España",40.5938943,-4.1466444
Accidente Aéreo,Monumentos y estatuas,http://www.miradormadrid.com/accidente-aereo-una-escultura-diferente/,Accidente Aéreo,5.0,"Calle Milaneses 3, 28013 Madrid España",40.4159255,-3.7096049927187376
Jardín Vertical Civitatis,Puntos emblemáticos y de interés,http://www.thegardensuites.com/jardin-vertical/,Jardín Vertical Civitatis,4.0,"Calle De Los Jardines, 2, 28013 Madrid España",40.4189134,-3.7018153
Monjarama,Granjas,http://monjarama.com/,Monjarama,5.0,"Camino Viejo De Barajas S/n San Sebastian De Los Reyes, 28700 Madrid España",40.5585981,-3.571331
Mas Que Cervezas,Tiendas de regalos y especializadas,http://www.masquecervezas.com/,Mas Que Cervezas,4.0,"Calle del León 32, 28014 Madrid España",40.4126694,-3.6994807
Statue Of Alphonse X The Saviour,Monumentos y estatuas,No disponible,Statue Of Alphonse X The Saviour,4.0,"Jardines De Sabatini, 28013 Madrid España",40.4204954,-3.713934771435464
Parque Infantil Paseo Del Prado,Áreas de recreo al aire libre,No disponible,Parque Infantil Paseo Del Prado,4.0,"Paseo Del Prado, 28014 Madrid España",40.4139218,-3.693933
Monumento A Luis I De España,Monumentos y estatuas,http://www.memoriademadrid.es/buscador.php?accion=verficha&id=12387&num_id=67&num_total=92,Monumento A Luis I De España,4.0,"Calle de Méndez Núñez 15 9, 28014 Madrid España",40.4158352,-3.691122
Ekseption,Tiendas de regalos y especializadas,http://www.ekseption.es/,Ekseption,3.5,"Velazquez, 28. Madrid, 28001 Madrid España",40.4245903,-3.6839971
Cafetería Ares,Bares y discotecas,tel:%2B34%20915%2025%2007%2040,Cafetería Ares,3.5,"C/ Cuart de Poblet, 1, 28047 Madrid España",40.395889,-3.7518042
Trastevere Bar,Bares y discotecas,tel:%2B34%20627%2040%2053%2051,Trastevere Bar,3.5,"Calle del Corazón de María, 58, 28002 Madrid España",40.4456077,-3.6665362
Fútbol Total,Tiendas de regalos y especializadas,http://www.futbolsoccercenter.com/,Fútbol Total,4.5,"Calle Eloy Gonzalo 7, 28010 Madrid España",40.1936793,-3.6799146
WEIRDO! BAR,Bares y discotecas,http://weirdobar.blogspot.com/,WEIRDO! BAR,4.5,"Calle del Dos de Mayo 6, 28004 Madrid España",40.4258068,-3.7042726
Entre Demonios,Bares y discotecas,http://www.entredemonios.es/,Entre Demonios,5.0,"Calle San Marcos 22, 28004 Madrid España",40.209141,-3.5695071
"Vinos Baco,",Vinotecas,http://www.vinosbaco.com/tienda-online-de-vinos-y-licores/,"Vinos Baco,",5.0,"Calle De San Bernardo,117, 28015 Madrid España",40.4327497,-3.7048546
Los Rosales,Tiendas de regalos y especializadas,https://www.facebook.com/LosRosales17,Los Rosales,4.5,"Calle Echegaray 17, 28014 Madrid España",40.4152517,-3.6995471
"""La rubia y la Morena""",Bares y discotecas,http://www.larubiaylamorena.es/,"""La rubia y la Morena""",4.0,"c/ almendro 22, 28005 Madrid España",40.6258446,-3.4035472
La Maripepa,Bares y discotecas,tel:939-142-947-18,La Maripepa,3.0,"Calle Jesus n. 7, 28014 Madrid España",41.1060181,-3.5934456
Pecaditos Madrid,Bares y discotecas,https://www.facebook.com/pecaditosmadrid/,Pecaditos Madrid,4.0,"Paseo de San Francisco de Sales 24, 28003 Madrid España",40.4408191,-3.7149007
Bingo Royal San Blas,Casinos,http://www.interjuegos.es/,Bingo Royal San Blas,5.0,"Calle Pobladura del Valle 15, 28037 Madrid España",40.4274594,-3.6167914
Cannabis Store Amsterdam,Tiendas de regalos y especializadas,http://cannabisstoreamsterdam.com/,Cannabis Store Amsterdam,3.5,"Calle Montera 21, 28013 Madrid España",40.4180793,-3.7026673
Satori Estilistas,Spas,http://satoriestilistas.com/,Satori Estilistas,3.5,"Calle Azcona 43, 28028 Madrid España",40.4351596,-3.6675995
El Escudo de Toledo,Tiendas de regalos y especializadas,tel:%2B34%20914%2029%2025%2090,El Escudo de Toledo,4.5,"Plaza Canovas del Castillo 4, 28014 Madrid España",40.1910179,-3.6794547
Sala Tuk Karaoke,"['Bares y discotecas', 'Bares de karaoke', 'Discotecas y salas de baile']",tel:%2B34%20636%2045%2013%2088,Sala Tuk Karaoke,4.0,"Calle Hermosilla 101, 28006 Madrid España",40.4259668,-3.6743929
Popland,Tiendas de regalos y especializadas,http://www.popland.es/,Popland,5.0,"Calle de Manuela Malasana 24, 28004 Madrid España",40.4288655,-3.7050154
Hermès Canalejas,Grandes almacenes,https://www.hermes.com/es/es/find-store/espana/madrid/hermes-canalejas-SIQ4A5JM/,Hermès Canalejas,5.0,"C/ Sevilla, 5., 28004 Madrid España",40.34281575,-3.8282143499999997
Autores Café,Bares y discotecas,https://www.facebook.com/autorescafe,Autores Café,4.0,"Calle Campoamor 6, 28004 Madrid España",40.2069938,-3.5738975
Motor 5,Alquiler de equipamiento,http://www.motor5.es/,Motor 5,5.0,"Paseo Infanta Isabel 2 Gas Atocha, 28014 Madrid España",40.4072122,-3.6892251
Grupo Bartolomé,Tiendas de regalos y especializadas,http://www.madridsouvenirs.com/,Grupo Bartolomé,4.5,"Plaza Mayor 12, 28005 Madrid España",40.0546112,-3.5650781
Crossfit Bernabéu,Gimnasios,http://www.crossfitbernabeu.com/,Crossfit Bernabéu,5.0,"Calle Aviador Zorita 46, 28020 Madrid España",40.449592,-3.6983528
Biblioteca Escuelas Pías,Bibliotecas,https://unedmadrid.es/bibliotecas-uned-madrid/,Biblioteca Escuelas Pías,5.0,"Calle Sombrerete 15, 28012 Madrid España",40.4079793,-3.703264873133505
Neverland Velázquez,Centros de juego y entretenimiento,http://www.neverlandeuropa.com/,Neverland Velázquez,3.5,"Calle Velázquez, Nº 136, 28006 Madrid España",40.3022274,-3.7376666
Pikaraa!,"['Tiendas de regalos y especializadas', 'Galerías de arte', 'Clases y talleres']",http://www.pikaraa.es/,Pikaraa!,5.0,"Calle De Toledo 117, 28005 Madrid España",40.407784,-3.7110181
Karaoke Duarcinan,Bares de karaoke,http://www.duarcinan.com/,Karaoke Duarcinan,5.0,"Calle Paradinas 1, 28005 Madrid España",40.4048664,-3.719539
Hijo de Epigmenio,Tiendas de regalos y especializadas,tel:%2B34%20910%2066%2070%2019,Hijo de Epigmenio,5.0,"Calle de la Puebla, 13, 28004 Madrid España",40.4222105,-3.7035979
Mercado de San Cristobal,Tiendas de regalos y especializadas,tel:%2B34%20913%2015%2018%2092,Mercado de San Cristobal,4.5,"Calle San Andres 1, 28004 Madrid España",40.54189675,-3.633513384146906
Calle De Madrid,Paseos por zonas históricas,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Calle De Madrid,4.0,"Calle De Madrid, Madrid",40.4149407,-3.7106717
Tapas y Fotos,Bares y discotecas,https://www.facebook.com/Tapas-y-Fotos-237035443013942/,Tapas y Fotos,4.5,"Calle del Doctor Piga 7, 28012 Madrid España",40.4085606,-3.6984652
Dos Gardenias,Bares y discotecas,http://facebook.com/dosgardenias.madrid,Dos Gardenias,5.0,"C/ Santa María 13, 28014 Madrid España",40.501532,-4.2389537
Café La Flauta Mágica,Bares y discotecas,http://www.cafelaflautamagica.com/,Café La Flauta Mágica,3.5,"C/ Alcántara, 49, 28006 Madrid España",40.4307184,-3.6737015
Adelance,Discotecas y salas de baile,http://adelance.com/es,Adelance,5.0,"Calle San Bernardo 20, 28015 Madrid España",40.4829687,-3.3693968
Cosmos,Bares y discotecas,No disponible,Cosmos,4.5,"C/ Garcilaso, 3, 28010 Madrid España",40.3065047,-3.736409
Esteve Shoes,Tiendas de regalos y especializadas,http://www.esteveshoes.com/,Esteve Shoes,4.5,"Calle del Arenal 20, 28013 Madrid España",40.4175227,-3.7073279
Edificio De La Bolsa,"['Puntos emblemáticos y de interés', 'Interés arquitectonico', 'Edificios gubernamentales']",tel:%2B34%20917%2009%2050%2000,Edificio De La Bolsa,5.0,"Plaza De La Lealtad 1, 28014 Madrid España",40.416945999999996,-3.6919337196601933
Chaman Madrid,Bares y discotecas,No disponible,Chaman Madrid,4.5,"Cardenal Cisneros 10, 28010 Madrid España",40.430118,-3.7016005
Monumento A La Educación En La Infancia,Monumentos y estatuas,No disponible,Monumento A La Educación En La Infancia,4.0,"Plaza De Las Salesas S/n, 28004 Madrid España",40.4239947,-3.6948221
Marihuana Bronca Total,Tiendas de regalos y especializadas,http://www.marihuana-broncatotal.com/,Marihuana Bronca Total,5.0,"Plaza De Cascorro 6 6, 28005 Madrid España",40.4109829,-3.70735
Estatua De Mahatma Gandhi,"['Puntos emblemáticos y de interés', 'Monumentos y estatuas']",No disponible,Estatua De Mahatma Gandhi,4.0,"Plaza De Joan Miró S/n, 28046 Madrid España",40.3609875,-3.5536862
Santuario De Schoenstatt,"['Lugares religiosos', 'Iglesias y catedrales']",http://www.santuario.madrid/,Santuario De Schoenstatt,4.0,"Santuario De Schoenstatt, Madrid",40.428907800000005,-3.812875723159051
Placa A Los Héroes Del 2 De Mayo De 1808,"['Lugares históricos', 'Puntos emblemáticos y de interés', 'Monumentos y estatuas']",No disponible,Placa A Los Héroes Del 2 De Mayo De 1808,4.0,"Plaza De Oriente S/n, 28013 Madrid España",40.4183453,-3.7129475887257177
Real Cocina,"['Puntos emblemáticos y de interés', 'Interés arquitectonico']",http://www.patrimonionacional.es/visita/palacio-real-de-madrid/espacios/real-cocina,Real Cocina,4.0,"Real Cocina, Madrid",40.4186054,-3.7137367
Estatua Reina Maria Cristina De Borbón,Monumentos y estatuas,No disponible,Estatua Reina Maria Cristina De Borbón,4.0,"Felipe Iv 6, 28014 Madrid España",40.415234,-3.6907162
"Placa A ""la Veneno""","['Puntos emblemáticos y de interés', 'Monumentos y estatuas']",No disponible,"Placa A ""la Veneno""",5.0,"Paseo De Camoens S/n, 28008 Madrid España",40.4296916,-3.7239642
EsteOeste,Tiendas de regalos y especializadas,http://www.esteoestehome.es/,EsteOeste,5.0,"Calle Padilla 72, 28006 Madrid España",40.6191274,-4.2760921
Bikram Yoga Spain,Yoga y pilates,http://www.bikramyogaspain.es/centros/barrio-salamanca-madrid/,Bikram Yoga Spain,5.0,"Calle Maldonado 52, 28006 Madrid España",40.3205387,-3.8724086
