_id,categoria,link,nombre,puntuacion,ubicacion
BAR JARAMA,Bares y discotecas,tel:%2B34%20915%2025%2067%2061,BAR JARAMA,4.0,"CALLE ALBOX, 28025 Madrid España"
EL ALTILLO,Bares y discotecas,tel:%2B34%20916%2070%2046%2046,EL ALTILLO,4.5,"Calle Infanta María Teresa, 20, 28521 Madrid España"
La Piola,Bares y discotecas,http://www.facebook.com/barlapiola,La Piola,3.5,"Alto del Leon 9, 28038 Madrid España"
Elegantour,Taxis y lanzaderas,http://www.elegantour.es/,Elegantour,5.0,no disponible
Vive Pasión Flameca,Conciertos • Teatros y actuaciones,http://www.vivepasionflamenca.com/servicios/,Vive Pasión Flameca,5.0,"Calle Timanfaya 1 Rivas Vaciamadrid, 28030 Madrid España"
la libreria de madrid,Tiendas de regalos y especializadas,http://www.edicioneslalibreria.es/,la libreria de madrid,5.0,"Calle Mayor 80, 28013 Madrid España"
CASA FEDERICA,Bares y discotecas,tel:%2B34%20915%2042%2096%2075,CASA FEDERICA,5.0,"C/ DE LA MANZANA 19, 28015 Madrid España"
Mad Shuttle,Servicios de autobús • Taxis y lanzaderas,http://www.madshuttle.com/,Mad Shuttle,4.5,no disponible
"Paddy's Pub",Bares y discotecas,https://www.facebook.com/PaddysMadrid/,"Paddy's Pub",4.5,"Avenida de Concha Espina 69, 28016 Madrid España"
Madness dulces,Tiendas de regalos y especializadas,tel:%2B34%20916%2014%2076%2049,Madness dulces,4.5,"Avenida de La Constitucion 20, Cp 28931 Mostoles, 28052 Madrid España"
Bar Argumosa 39,Bares y discotecas,https://www.facebook.com/BarArgumosa39/,Bar Argumosa 39,3.5,"Calle Argumosa 39, 28012 Madrid España"
Mercado de Navidad,Mercadillos,https://www.tripadvisor.es/Attractions-g187514-Activities-c26-Madrid.html,Mercado de Navidad,4.5,no disponible
Wine Tourism Spain,Catas y visitas vinícolas guiadas,tel:%2B34%20910%2014%2053%2075,Wine Tourism Spain,4.5,no disponible
Histohuellas,Visitas urbanas guiadas • Visitas turísticas guiadas,tel:%2B34%20665%2063%2017%2074,Histohuellas,5.0,no disponible
Fransen el Lafite,Tiendas de regalos y especializadas,http://fransenetlafite.com/,Fransen el Lafite,5.0,"Calle Espejo 5, 28013 Madrid España"
Clave de Té,Tiendas de regalos y especializadas,http://www.facebook.com/clavedete,Clave de Té,5.0,"Travesía Conde Duque, 14, 28015 Madrid España"
Fuente Del Rio Lozoya,Fuentes,null,Fuente Del Rio Lozoya,4.5,"Bravo Murillo 49, 28003 Madrid España"
Golf La Moraleja II,Campos de golf,http://www.golflamoraleja.com/,Golf La Moraleja II,5.0,"Camino Viejo del Cura 1-100, 28055 Madrid España"
MY Hookah Room,Bares y discotecas,http://www.myhookahroom.com/,MY Hookah Room,3.5,"Calle del Doctor Esquerdo 100, 28007 Madrid España"
Desigual,Tiendas de regalos y especializadas,http://www.desigual.com/es_ES/,Desigual,5.0,"Calle Mayor 11, 28013 Madrid España"
Hoyo 19,Bares y discotecas,http://www.hoyo-19.com/,Hoyo 19,3.5,"Calle Alcala 81, 28009 Madrid España"
HATO,Tiendas de regalos y especializadas,http://www.hatostyle.com/,HATO,4.5,"Calle Argensola 21, 28004 Madrid España"
Bar J&J,Bares y discotecas,http://www.facebook.com/JyJLaLatina/,Bar J&J,4.5,"Calle del Almendro 19, 28005 Madrid España"
Matador,Bares y discotecas,null,Matador,4.5,"Calle de Don Ramon de La Cruz 39, 28001 Madrid España"
Cábala Bar de Copas,Bares y discotecas,tel:%2B34%20658%2096%2047%2003,Cábala Bar de Copas,4.5,"Antonio Cumella 27, 28030 Madrid España"
Real Madrid Official Store,Tiendas de regalos y especializadas,http://shop.realmadrid.com/stores/realmadrid/es,Real Madrid Official Store,3.5,"Calle Gran Via 31, 28013 Madrid España"
Bar Sidreria Ruval,Bares y discotecas,tel:%2B34%20914%2003%2024%2012,Bar Sidreria Ruval,5.0,"C/Virgen del Val 56, 28027 Madrid España"
"Paddy's Irish Tavern",Bares y discotecas • Bares gay,https://www.facebook.com/PaddysMadrid/,"Paddy's Irish Tavern",4.5,"Calle Concha Espina, 69, 28016 Madrid España"
Mesón Celia,Bares y discotecas • Cafeterías,http://mesoncelia.negocio.site/?m=true,Mesón Celia,4.5,"Avda Virgen del Carmen 55, 28033 Madrid España"
cerveceria kloster,Bares y discotecas,http://www.facebook.com/cerveceria.kloster,cerveceria kloster,3.5,"cerdenal cisneros 25, 28010 Madrid España"
V.MANNEKEN,Bares y discotecas,tel:%2B34%20622%2066%2074%2099,V.MANNEKEN,4.0,"Calle Marques de Santa Ana 30, 28004 Madrid España"
Galleria Canalejas,Centros comerciales,http://galeriacanalejas.com/,Galleria Canalejas,4.5,"Plaza de las Canalejas 1, 28014 Madrid España"
La Producteria,Tiendas de regalos y especializadas,http://www.laproducteria.com/,La Producteria,5.0,"Calle de Barbieri 21, 28004 Madrid España"
Salón De Gasparini,Lugares históricos • Puntos emblemáticos y de interés • Interés arquitectonico,http://www.patrimonionacional.es/visita/palacio-real-de-madrid/espacios/salon-de-gasparini,Salón De Gasparini,5.0,no disponible
Monumento Don Quijote De La Mancha,Monumentos y estatuas,http://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextoid=8928091d1b9c4510091d1b9c45102e085a0aRCRD&vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD,Monumento Don Quijote De La Mancha,4.5,"Plaza de España 187, 28008 Madrid España"
El IMPREVISTO,Bares y discotecas,http://www.elimprevistomadrid.com/,El IMPREVISTO,5.0,"Costanilla de San Pedro 7, 28005 Madrid España"
The Cool Company,Spas,http://www.thecoolcompany.es/,The Cool Company,3.5,"Plaza Puerta del Sol 11 Derecha,28013, 28013 Madrid España"
Bar Hermanos Trigueros,Bares y discotecas,https://www.facebook.com/Bar-Restaurante-Trigueros-113795068734460/,Bar Hermanos Trigueros,4.0,"Antonio López, 47, 28019 Madrid España"
Madrid Tours with Kids,Visitas urbanas guiadas • Recorridos a pie • Visitas turísticas guiadas • Tours privados • Excursiones de un día,tel:%2B34%20911%2043%2000%2077,Madrid Tours with Kids,5.0,no disponible
Tropical House,Discotecas y salas de baile,http://www.tropicalhouse.eu/,Tropical House,4.0,"Plaza de Los Mostenses,11, 28015 Madrid España"
Diverbikes,Tours en bicicleta,http://www.diverbikes.es/articulos-de-alquiler-lp-1-50-familia-7/,Diverbikes,3.5,no disponible
Klaatu Cafe,Bares y discotecas,tel:%2B34%20914%2011%2015%2086,Klaatu Cafe,5.0,"Principe de Vergara 66, 28006 Madrid España"
Instant Spanish,Tours culturales • Recorridos a pie • Clases y talleres,tel:%2B34%20697%2034%2028%2065,Instant Spanish,5.0,no disponible
La Soleá,Bares y discotecas,tel:%2B34%20913%2065%2033%2008,La Soleá,4.5,"Calle Cava Baja 27, 28005 Madrid España"
La Chinata Chamberí,Tiendas de regalos y especializadas,tel:%2B34%20914%2045%2001%2067,La Chinata Chamberí,4.5,"C/ Bravo Murillo, 4, 28015 Madrid España"
Calle De Bordadores,Lugares históricos • Paseos por zonas históricas • Interés arquitectonico,null,Calle De Bordadores,5.0,"Calle Bordadores S/n, 28013 Madrid España"
"NEW ""EL CANO"" IRISH TAVERN",Bares y discotecas,tel:%2B34%20651%2033%2031%2061,"NEW ""EL CANO"" IRISH TAVERN",4.5,"Alonso Cano, 57, 28003 Madrid España"
Rekovery Sports & Care,Yoga y pilates,http://www.rekoveryclinic.com/,Rekovery Sports & Care,5.0,"Calle de Bolivia 38, 28016 Madrid España"
"MacLaren's",Bares y discotecas,https://www.facebook.com/PubMacLarens/,"MacLaren's",4.0,"Calle Santiago de Compostela 40, 28034 Madrid España"
La Taberna Mozárabe,Bares y discotecas,tel:%2B34%20915%2047%2036%2003,La Taberna Mozárabe,3.5,"Calle de los Reyes, 6, 28015 Madrid España"
Guilligans Irish Tavern,Bares y discotecas,http://www.guilligans.com/,Guilligans Irish Tavern,4.5,"Calle Aviacion Espanola 3, 28003 Madrid España"
Iglesia De San Agustín,Interés arquitectonico • Lugares religiosos • Iglesias y catedrales,http://www.comunidad.madrid/cultura/patrimonio-cultural/iglesia-san-agustin,Iglesia De San Agustín,4.5,"Calle De Joaquín Costa 10, 28002 Madrid, 28002 Madrid España"
Maravillas,Bares y discotecas,tel:%2B34%20915%2023%2030%2071,Maravillas,4.0,"Calle de San Vicente Ferrer 35, 28004 Madrid España"
Madrid City Tour,Visitas urbanas guiadas • Tours en autobús,tel:%2B34%20902%2002%2047%2058,Madrid City Tour,3.5,no disponible
El Parque Santander,Parques,http://www.esmadrid.com/informacion-turistica/parque-de-santander,El Parque Santander,4.0,no disponible
Olivia Rock and Roll Café,Bares y discotecas,https://www.facebook.com/OliviaRockAndRollCafe/,Olivia Rock and Roll Café,4.0,"c/ Ave María 35, 28012 Madrid España"
KosmoKids,Clases y talleres,http://www.kosmokids.es/,KosmoKids,5.0,"Avenida del Monasterio de el Escorial 26, 28049 Madrid España"
Monumento Al Barrendero Madrileño,Monumentos y estatuas,null,Monumento Al Barrendero Madrileño,3.5,"Plaza de Jacinto Benavente 5, 28012 Madrid España"
Parche Disco Bar,Bares y discotecas • Discotecas y salas de baile,tel:%2B34%20915%2075%2034%2092,Parche Disco Bar,3.5,"Calle Ayala 120, 28006 Madrid España"
Madrid Erleben,Visitas urbanas guiadas • Tours culturales • Tours de patrimonio histórico • Tours gastronómicos,https://tripadvisor.mediaroom.com/ES-terms-of-use,Madrid Erleben,5.0,no disponible
Spain Self-Guided Audio Tours,Visitas urbanas guiadas • Tours culturales • Tours de patrimonio histórico • Recorridos a pie,tel:%2B917598234240,Spain Self-Guided Audio Tours,4.0,no disponible
Cerveceria Bavaria,Bares y discotecas,https://www.facebook.com/pages/category/Brewery/Cerveceria-Bavaria-429919083711748/,Cerveceria Bavaria,5.0,"Castro de Oro 8 Metro Oporto, 28019 Madrid España"
Caroli Health Club,Spas,http://www.carolihealthclub.es/madrid-castilla/,Caroli Health Club,5.0,"Calle del Capitan Haya, 43 Hotel Melia Castilla, 28020 Madrid España"
DOOC,Tiendas de regalos y especializadas,http://www.dooc.eu/,DOOC,5.0,"Calle Espiritu Santo 27, 28004 Madrid España"
Flores María Del Prado,Tiendas de regalos y especializadas,http://floresmariadelprado.es/,Flores María Del Prado,5.0,"Avenida Niza 5, 28022 Madrid España"
Luxury Thai,Spas,http://www.luxurythai.es/,Luxury Thai,5.0,"General Martinez Campos 21, 28010 Madrid España"
Viva Nails,Spas,http://vivanails.es/,Viva Nails,5.0,"Paseo de la Castellana, 218, 28046 Madrid España"
Visit Madrid Today,"Campamentos deportivos • Catas de cerveza y visitas guiadas • Tours privados • Tours gastronómicos • Catas y visitas vinícolas guiadas • Juegos de escape • Tours por bares, discotecas y pubs • Estudios de pintura y cerámica • Rutas de rápel y barranquismo • Paseos en globo • Tours en bicicleta • Acampadas y senderismo guiado • Carreras guiadas • Visitas guiadas a caballo",tel:%2B34651344470,Visit Madrid Today,5.0,no disponible
Space of Sound,Bares y discotecas,tel:%2B34%20902%2010%2040%2028,Space of Sound,4.5,no disponible
www.mambogroup.es,"Tours por bares, discotecas y pubs • Catas y visitas vinícolas guiadas",tel:%2B34661788760,www.mambogroup.es,5.0,no disponible
SOUNDWALKRS - Madrid,Visitas urbanas guiadas • Tours culturales • Visitas guiadas sobre fantasmas y vampiros • Tours de patrimonio histórico,tel:%2B34642705599,SOUNDWALKRS - Madrid,4.0,no disponible
Fundaland,Campos de tiro • Centros de juego y entretenimiento,http://www.fundaland.es/fiestas_infantiles.pdf,Fundaland,4.0,"Calle del Monasterio de Las Huelgas 15, 28049 Madrid España"
Scalas,Bares y discotecas,http://www.facebook.com/scalasmoratalaz,Scalas,5.0,"Avenida Moratalaz 181, 28030 Madrid España"
Monumento A Jacinto Verdaguer,Puntos emblemáticos y de interés • Monumentos y estatuas,null,Monumento A Jacinto Verdaguer,4.5,"Glorieta Sardana En El Parque Del Retiro, 28009 Madrid España"
La Cuchara de Lavapiés,Clases de cocina,http://lacucharadelavapies.es/,La Cuchara de Lavapiés,4.5,no disponible
Palacio Del Marqués De Perales,Interés arquitectonico,null,Palacio Del Marqués De Perales,4.5,"Calle De La Magdalena, 10 Embajadores / Centro, 28012 Madrid España"
FoolFossils,Tiendas de regalos y especializadas,http://www.foolfossils.com/,FoolFossils,5.0,"Calle Anoeta, 25-2ºA, 28041 Madrid España"
Travel Grackle,Tours de varios días • Tours culturales • Recorridos a pie • Catas de cerveza y visitas guiadas • Clases de cocina • Tours privados • Tours gastronómicos • Catas y visitas vinícolas guiadas,tel:%2B15122979594,Travel Grackle,4.5,no disponible
Ficus Bar,Bares y discotecas • Bares de música country,http://www.ficusbar.com/,Ficus Bar,4.0,no disponible
Your Way Adventures,Tours de varios días • Tours en bicicleta • Recorridos a pie • Acampadas y senderismo guiado,tel:%2B34663736569,Your Way Adventures,5.0,no disponible
Sauna Octopus,Centro de aguas termales,tel:%2B34%20914%2045%2017%2088,Sauna Octopus,3.0,"Calle Churruca 10, 28004 Madrid España"
Blai,Taxis y lanzaderas • Visitas turísticas guiadas,tel:%2B34%20933%2003%2043%2034,Blai,5.0,no disponible
Estatua A Valle Inclán,Puntos emblemáticos y de interés • Monumentos y estatuas,null,Estatua A Valle Inclán,4.0,"Paseo De Recoletos, Zona Central 31, 28004 Madrid España"
Quepar,Bares y discotecas,http://www.facebook.com/Quepar-138764672883154/,Quepar,5.0,"Calle Virgen de Nuria, 13 Terraza en el parque de El Calero, 28027 Madrid España"
Atlético De Madrid Store,Tiendas de regalos y especializadas,https://shop.atleticodemadrid.com/stores/atletico/en,Atlético De Madrid Store,5.0,"Calle Gran Via 47, 28013 Madrid España"
Curiosite Malasaña,Tiendas de regalos y especializadas,http://www.curiosite.es/,Curiosite Malasaña,3.5,"Corredera Alta de San Pablo, 28, 28004 Madrid España"
El Juglar,Bares y discotecas • Bares de blues • Bares de jazz,http://www.salajuglar.com/,El Juglar,4.0,"Calle Lavapies 37, 28012 Madrid España"
Gris Bar,Bares y discotecas,http://www.gris.u-vox.com/,Gris Bar,4.0,"Calle San Marcos 29, 28004 Madrid España"
Jimmy Jazz,Teatros y actuaciones,null,Jimmy Jazz,4.0,"Calle Payaso Fofo 24, 28018 Madrid España"
Pub La Troje,Bares y discotecas,https://www.facebook.com/La-Troje-64054719895/,Pub La Troje,4.0,"calle Illescas, 18, 28024 Madrid España"
Tununtunumba,Tiendas de regalos y especializadas,http://www.tununtunumba.com/,Tununtunumba,4.5,"Calle de Santa Maria 34, 28014 Madrid España"
La Corriente del Golfo,Bares y discotecas,http://www.lacorrientedelgolfo.com/,La Corriente del Golfo,3.5,"C/ Felix Boix, 16, 28036 Madrid España"
Sojo Laboratorio Teatral,Clubs de comedia,http://sojoteatro.com/,Sojo Laboratorio Teatral,4.0,"Calle de San Isidoro de Sevilla 2 Metro Puerta de Toledo y Pirámides., 28005 Madrid España"
Tabernamanía,Bares y discotecas,http://www.tabernamania.com/,Tabernamanía,3.5,"Calle Santa Engracia 53, 28010 Madrid España"
Madrid Enjoy,Paseos en globo • Visitas turísticas guiadas • Tours privados • Tours gastronómicos • Tours en autobús,tel:%2B34%20632%2057%2054%2096,Madrid Enjoy,5.0,no disponible
One Day with a Guide in Madrid,Tours privados,tel:%2B34646424517,One Day with a Guide in Madrid,5.0,no disponible
"Centro Terapéutico Saltium, S.L.",Spas,http://www.saltium.es/,"Centro Terapéutico Saltium, S.L.",5.0,"Calle Principe de Vergara, 204 D - Posterior Frente Al Parque Berlin, 28002 Madrid España"
"Mulligan's Irish Pub Carabanchel",Bares y discotecas,tel:%2B34%20915%2025%2054%2090,"Mulligan's Irish Pub Carabanchel",4.5,"Avda. Nuestra Sra. de Fatima 84, 28047 Madrid España"
Taberna Donde el Rastro,Bares y discotecas,tel:%2B34%20913%2065%2046%2059,Taberna Donde el Rastro,3.5,"Arganzuela 25, 28005 Madrid España"
Aki Madrid,Bares y discotecas,tel:%2B34%20607%2099%2091%2039,Aki Madrid,3.5,"Calle San Juan de la Salle, 5, 28036 Madrid España"
La Copa del Veo Veo,Bares y discotecas,http://www.lacopadelveoveo.com/,La Copa del Veo Veo,5.0,"Calle Bravo Murillo 360, 28020 Madrid España"
Convento De Santo Domingo El Real,Interés arquitectonico • Lugares religiosos • Iglesias y catedrales,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Convento De Santo Domingo El Real,4.0,no disponible
Siam Thai Massage,Spas,https://www.siamthaimasaje.com/,Siam Thai Massage,5.0,"Calle de Núñez Morgado, 15 Local puerta calle, 28036 Madrid España"
Puerto De Canencia,Rutas de senderismo,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Puerto De Canencia,4.5,no disponible
Al Vicente,Bares y discotecas,tel:%2B34%20913%2066%2042%2099,Al Vicente,4.0,"Plaza de la Puerta Cerrada 7, 28005 Madrid España"
Viavinum,Visitas turísticas guiadas • Tours privados • Catas y visitas vinícolas guiadas,tel:%2B34%20607%2051%2079%2008,Viavinum,5.0,no disponible
Café del Mercado,Bares y discotecas,null,Café del Mercado,4.5,"Ronda de Toledo 1, 28005 Madrid España"
Viejo Café Colonial,Bares y discotecas,null,Viejo Café Colonial,4.5,"c/ Ruiz 20, 28004 Madrid España"
Ararat Moda,Tiendas de regalos y especializadas,http://araratmodaonline.com/,Ararat Moda,5.0,"Calle del Almirante 10-11, 28004 Madrid España"
La Magdalena de Proust,Clases de cocina,http://www.lamagdalenadeproust.com/,La Magdalena de Proust,3.5,"Batalla del Salado 3, 28045 Madrid España"
VITA K.R Bar Restaurante,Bares y discotecas,http://www.facebook.com/profile.php?id=100003822162667,VITA K.R Bar Restaurante,5.0,"C/Bario, 12, 28021 Madrid España"
GREEN CANDY,Tiendas de regalos y especializadas,http://greencandy.es/contacto/,GREEN CANDY,4.5,"Calle Fuencarral 91, 28004 Madrid España"
Curso de Coctelería,Clases y talleres,http://www.partyareamadrid.com/producto/curso-de-cocteleria/,Curso de Coctelería,5.0,"Calle Núñez de Arce 9 Enbabia Infused, 28012 Madrid España"
Atocar,Clases y talleres,http://www.atocar.com/,Atocar,5.0,"Calle Ferraz 77, 28008 Madrid España"
Karibu Regalos,Tiendas de regalos y especializadas,http://www.tiendakaribu.com/,Karibu Regalos,5.0,"Calle Manuela Malasaña 29, 28004 Madrid España"
Elite Pilates,Yoga y pilates,http://www.elitepilates.net/,Elite Pilates,5.0,"C/General Pardiñas, 9, 1 Derecha, 28001 Madrid España"
Librería Alcalá,Tiendas de regalos y especializadas,tel:%2B34%20915%2047%2004%2029,Librería Alcalá,4.0,"Calle Libreros 4, 28004 Madrid España"
Busto De Don Juan De Borbón,Monumentos y estatuas,http://www.minube.com/rincon/monumento-a-don-juan-de-borbon-a422581,Busto De Don Juan De Borbón,4.5,no disponible
Mi Madre Era Una Groupie,Bares y discotecas • Discotecas y salas de baile,https://www.facebook.com/GROUPIEFANPAGE/,Mi Madre Era Una Groupie,3.5,"Calle de Santa Polonia 5, 28014 Madrid España"
SQUARE Fitness Studio,Gimnasios,http://www.square-fitness.com/,SQUARE Fitness Studio,5.0,"Edgar Neville, 3, 28020 Madrid España"
Volta Cafe,Bares y discotecas,http://www.voltacafe.es/,Volta Cafe,4.0,"Calle Santa Teresa 9, 28004 Madrid España"
