nombre,tipo,puntuacion,barrio,lat,long
Gangarabia,Restaurante,"5,0 ",Valverde,40.502348,-3.6672563
La Fragua de Vulcano,Restaurante,"4,0 ",Cortes,40.4151263,-3.7014088
Casa Paco,Restaurante,"4,5 ",Argüelles,40.4304399,-3.7202376
Baco y Beto,Restaurante,"4,5 ",Justicia,40.4227197,-3.6984803
Etnico Madrid,Restaurante,"4,5 ",Barrio no encontrado,40.3292898,-3.8616890379413
Benares Madrid,Restaurante,"4,0 ",Almagro,40.4328678,-3.693329
Restaurante La Primera,Restaurante,"4,5 ",Barrio no encontrado,40.4738384,-3.8720366
Fatigas del Querer,Restaurante,"4,0 ",Cortes,40.4155568,-3.7016675
Honest Greens Hortaleza,Restaurante,"4,0 ",Justicia,40.4247985,-3.6978595
Restaurante Puerto Rico,Restaurante,"4,0 ",Sol,40.4193117,-3.7039701
Mad Grill,Restaurante,"4,0 ",Barrio no encontrado,40.206949,-3.5742136
La Pescadería (Ballesta),Restaurante,"4,0 ",Universidad,40.4228535,-3.7030917
Taberna Malaspina,Restaurante,"4,5 ",Sol,40.4158311,-3.7025533
Taberna la Descubierta,Restaurante,"4,0 ",Barrio no encontrado,40.3243312,-3.858299727414253
Arallo Taberna Madrid,Restaurante,"4,0 ",Sol,40.4199368,-3.6985941
Taberna Alhambra,Restaurante,"4,0 ",Barrio no encontrado,40.4800661,-3.369931
Umiko,Restaurante,"4,0 ",Cortes,40.4176566,-3.6955775
Pantin Grill,Restaurante,"4,5 ",Barrio no encontrado,40.3292898,-3.8616890379413
Guasa Madrid,Restaurante,"5,0 ",Justicia,40.4251672,-3.6989903
DeAtún Ponzano,Restaurante,"4,0 ",Rios Rosas,40.442286,-3.6990273
La mano de Pablo -Comida uruguaya,Restaurante,"4,0 ",Valverde,40.5089519,-3.6781516
The Stuyck Co.,Restaurante,"4,5 ",Universidad,40.4264993,-3.7017623
La Entretenida,Restaurante,"4,0 ",Cortes,40.4141541,-3.6977511
Punto Vegano,Restaurante,"4,5 ",Casa de Campo,40.4248651,-3.7157166
Anauco,Restaurante,"4,0 ",Sol,40.4200819,-3.6991532
New York Burger Recoletos,Restaurante,"4,0 ",Recoletos,40.4221408,-3.6908645
Casa Mortero,Restaurante,"4,5 ",Cortes,40.4165605,-3.6985126
LA COLONIAL DE HUERTAS,Restaurante,"4,0 ",Cortes,40.4130232,-3.6959252
Musashi,Restaurante,"4,0 ",Palacio,40.4189929,-3.7077919
Burmet,Restaurante,"4,5 ",Ciudad Jardín,40.4444674,-3.6757436
La Raquetista,Restaurante,"4,5 ",Barrio no encontrado,40.1952657,-3.6777154
Casa Hortensia Restaurante & Sidrería,Restaurante,"4,0 ",Universidad,40.4238714,-3.70043
La Bien Aparecida,Restaurante,"4,0 ",Barrio no encontrado,40.5417321,-3.6258958
Casa Alberto,Restaurante,"4,0 ",Embajadores,40.4138199,-3.7001224
Sahuaro,Restaurante,"4,5 ",Embajadores,40.4109829,-3.70735
Diurno Restaurante & Bar,Restaurante,"4,0 ",Justicia,40.421242,-3.697297
Jauja Café,Restaurante,"4,5 ",Embajadores,40.410586,-3.7062889
Teckel Madrid,Restaurante,"4,0 ",Barrio no encontrado,40.5902963,-4.1569433
Superchulo,Restaurante,"4,0 ",Barrio no encontrado,40.3217556,-3.7119874
Massart Pizza - Moncloa,Restaurante,"4,0 ",Argüelles,40.4348713,-3.7182368
Yugo the Bunker,Restaurante,"4,5 ",Barrio no encontrado,40.6451333,-3.991037707666667
Atlantik Corner,Restaurante,"4,0 ",Nueva España,40.4625375,-3.68594
Goiko - General Peron 16,Restaurante,"4,0 ",Cuatro Caminos,40.4522468,-3.6969215
Cachivache,Restaurante,"4,0 ",Hispanoamérica,40.4546446,-3.6781068
marmitón,Restaurante,"5,0 ",Palacio,40.4108219,-3.712107746868964
MajareTa,Restaurante,"4,5 ",Palacio,40.4124579,-3.7101379
Taberna Almeria,Restaurante,"4,5 ",Barrio no encontrado,40.6228625,-3.4020621
La Descubierta,Restaurante,"4,0 ",Embajadores,40.415241,-3.7026551
Caraba,Restaurante,"4,5 ",Rios Rosas,40.4428631,-3.6974228
Álbora,Restaurante,"4,0 ",Recoletos,40.4236967,-3.682893
Casa Federica,Restaurante,"4,5 ",Barrio no encontrado,40.3083426,-3.7277418
San Mateo Circus,Restaurante,"4,5 ",Universidad,40.4250739,-3.7002365
Ristorante Reginella,Restaurante,"4,0 ",Rios Rosas,40.4414475,-3.6960349
Anema e Core,Restaurante,"4,0 ",Palacio,40.4179822,-3.7083295
James Joyce Irish Pub,Restaurante,"4,0 ",Jerónimos,40.4198188,-3.691379
Marcano,Restaurante,"4,5 ",Ibiza,40.420433,-3.6753244
CUATRODEOCHO,Restaurante,"4,5 ",Justicia,40.4261262,-3.6981877
Restaurante Gloria Bendita Madrid,Restaurante,"4,5 ",Palacio,40.4160998,-3.710009456067016
Hortensio,Restaurante,"4,5 ",Justicia,40.4263191,-3.689263
Prada a Tope,Restaurante,"4,0 ",Cortes,40.4157636,-3.7002673
Flavia Restaurant & Bar,Restaurante,"4,5 ",Recoletos,40.4223791,-3.6895175
New York Burger Castellana,Restaurante,"4,0 ",Cuatro Caminos,40.4499983,-3.6918852
Gourmet Experience Gran Vía,Restaurante,"4,0 ",Sol,40.4197702,-3.7055168
Mercado de la Reina,Restaurante,"4,0 ",Barrio no encontrado,40.47083205,-3.871344282431271
Restaurante El Cocinillas,Restaurante,"4,0 ",Barrio no encontrado,40.4952668,-3.8671691
Quenco,Restaurante,"4,5 ",Hispanoamérica,40.458536,-3.6843947
El anciano rey de los vinos,Restaurante,"4,0 ",Palacio,40.4154499,-3.7132643
Bodegas Melibea,Restaurante,"4,0 ",Cortes,40.415488,-3.7022561
Taberna Cosme,Restaurante,"4,5 ",Ibiza,40.4225452,-3.6753536
Taberna Zalamero,Restaurante,"4,5 ",Niño Jesús,40.4162326,-3.6762205
El Buey,Restaurante,"4,5 ",Palacio,40.4206813,-3.7111998
Fábrica Maravillas,Restaurante,"4,0 ",Universidad,40.4227179,-3.7017205
Restaurante Casa Salvador,Restaurante,"4,5 ",Justicia,40.4212517,-3.6980434
El Pimiento Verde,Restaurante,"4,0 ",Argüelles,40.428645,-3.7153393
Roostiq,Restaurante,"4,0 ",Justicia,40.4219931,-3.6962352
Oter Epicure,Restaurante,"4,0 ",Barrio no encontrado,40.5938943,-4.1466444
Zerain,Restaurante,"4,0 ",Cortes,40.414095,-3.69758514653983
KITIPUN Gourmex,Restaurante,"5,0 ",Universidad,40.4215816,-3.7034718
Éccolo,Restaurante,"4,5 ",Acacias,40.4048383,-3.702243
QUIMBAYA by Edwin Rodríguez,Restaurante,"4,5 ",Almagro,40.4328678,-3.693329
Madrid Madriz,Restaurante,"4,0 ",Universidad,40.4262403,-3.7013748
A´Conchiña,Restaurante,"4,5 ",Ventas,40.4316519,-3.6506816
Cafrune,Restaurante,"4,5 ",Justicia,40.4217994,-3.695611
Tierra Burrito Bar,Restaurante,"4,0 ",Barrio no encontrado,40.5695722,-4.2670504
Reineta vegetariano,Restaurante,"4,5 ",Cortes,40.4143361,-3.699042060346626
De Maria Preciados,Restaurante,"4,0 ",Sol,40.4197262,-3.7063834
Asador Guetaria,Restaurante,"4,0 ",Rios Rosas,40.447544,-3.6984193
Salino,Restaurante,"4,5 ",Barrio no encontrado,40.4861919,-3.3438798
Batavia Healthy Food,Restaurante,"4,5 ",Barrio no encontrado,40.5010147,-4.2386388
Poncelet Cheese Bar,Restaurante,"4,0 ",Almagro,40.4382325,-3.6922518
Restaurante Aitatxu,Restaurante,"4,5 ",Barrio no encontrado,40.5938943,-4.1466444
La Parilla de la Reina,Restaurante,"4,0 ",Sol,40.4196873,-3.6985333
La huerta de Tudela,Restaurante,"4,0 ",Barrio no encontrado,40.3616989,-3.8721516
Elemental Bistro,Restaurante,"4,5 ",Universidad,40.4216762,-3.7047343
Restaurante La Dominga,Restaurante,"4,0 ",Universidad,40.4253033,-3.7035583
Sagaz 15,Restaurante,"4,5 ",Embajadores,40.41307745,-3.6974953863450577
Pelotari,Restaurante,"4,0 ",Recoletos,40.421281,-3.6887568
El Neru,Restaurante,"4,0 ",Palacio,40.4164558,-3.7077761
El Corte Ingles,Restaurante,"4,0 ",Sol,40.4197702,-3.7055168
Lab '84,Restaurante,"5,0 ",Universidad,40.4221356,-3.703289
Taberna la Ilustracion,Restaurante,"4,5 ",Pilar,40.4817478,-3.7044094
Babel,Restaurante,"4,0 ",Barrio no encontrado,40.3281594,-3.854190636128493
El Jardin de Orfila by Mario Sandoval,Restaurante,"4,5 ",Justicia,40.42720095,-3.693280097624912
Cafe Varela,Restaurante,"4,0 ",Palacio,40.4196853,-3.7074213
Rioko Nikkei Sushi Bar,Restaurante,"4,5 ",Universidad,40.4287535,-3.7040272
Menomale,Restaurante,"4,5 ",Universidad,40.4284212,-3.7063252
Prep' La Crêpe,Restaurante,"4,5 ",Justicia,40.4274836,-3.695257
Asador Donostiarra,Restaurante,"4,0 ",Castillejos,40.4617774,-3.6957845
La Manzana,Restaurante,"4,5 ",Almagro,40.4388682,-3.6915519
Quinqué Madrid Restaurante,Restaurante,"4,5 ",Nueva España,40.4635269,-3.6843772
Cuando Sali de Cuba,Restaurante,"4,0 ",Sol,40.4194215,-3.707104
RESTAURANTE 29 FANEGAS,Restaurante,"4,0 ",Almagro,40.4357956,-3.6878781
Charnela,Restaurante,"4,5 ",Trafalgar,40.4376642,-3.699407
Bar Galleta,Restaurante,"4,0 ",Universidad,40.422695,-3.7036263
Cervecería Cervantes,Restaurante,"4,0 ",Cortes,40.4141167,-3.6957942
Viuda de Vacas,Restaurante,"4,5 ",Barrio no encontrado,40.2376847,-3.5311702
Bump Green,Restaurante,"4,0 ",Barrio no encontrado,40.593949550000005,-4.144783034011756
El Capricho Extremeno,Restaurante,"4,5 ",Barrio no encontrado,40.3201289,-3.8774602
Goizeko Wellington,Restaurante,"4,5 ",Barrio no encontrado,40.5457695,-3.6246944
Maricastana Bar & Kitchen,Restaurante,"4,0 ",Universidad,40.4221388,-3.7041956
Minelli 1960,Restaurante,"4,5 ",Goya,40.4270602,-3.6721896
Con Amor,Restaurante,"4,0 ",Rios Rosas,40.4404151,-3.6948946
La Musa de Espronceda,Restaurante,"4,5 ",Barrio no encontrado,40.0316541,-3.5908194
La Venencia,Restaurante,"4,5 ",Cortes,40.4157993,-3.6995741
Restaurante Desencaja Bistro,Restaurante,"4,0 ",Hispanoamérica,40.4560306,-3.6810412
Matcha Restaurante,Restaurante,"4,5 ",Castillejos,40.4603912,-3.6962619
Asgaya,Restaurante,"4,0 ",Hispanoamérica,40.456529,-3.6882981
PISCOMAR by Jhosef Arias,Restaurante,"4,0 ",Palacio,40.4106168,-3.7134816
Naia Bistro,Restaurante,"4,0 ",Palacio,40.4128962,-3.711408
Asador de Aranda,Restaurante,"4,0 ",Palacio,40.4198525,-3.7074993
Pizzamascalzone,Restaurante,"4,5 ",Cortes,40.41444945,-3.698535065358756
Le Qualitè Tasca,Restaurante,"4,5 ",Rios Rosas,40.442286,-3.6990273
Donzoko,Restaurante,"4,0 ",Cortes,40.4162443,-3.6995958
127 Taipei Bar Ramen & Baos,Restaurante,"4,5 ",Embajadores,40.4114674,-3.69576131340329
Casa Dani,Restaurante,"4,0 ",Recoletos,40.42718735,-3.685774191573856
LUKE,Restaurante,"4,5 ",Barrio no encontrado,40.4077497,-3.8839429
Oceanika Madrid,Restaurante,"4,5 ",El Viso,40.442803,-3.6819662
El Hombre Pez,Restaurante,"4,5 ",Castellana,40.4344334,-3.683179
De Mario Parrilla,Restaurante,"4,5 ",Palacio,40.4180766,-3.7090043
Vaca Nostra,Restaurante,"4,0 ",Almenara,40.4746778,-3.6876214
Francisca,Restaurante,"5,0 ",Palacio,40.4128097,-3.7138878
Lamucca de Almagro,Restaurante,"4,0 ",Barrio no encontrado,40.5700855,-4.2653759
Bar La Gloria,Restaurante,"4,5 ",Universidad,40.4256169,-3.7075202
Casa Adriano,Restaurante,"4,5 ",Bellas Vistas,40.4544622,-3.7055586
Saona Balboa,Restaurante,"4,0 ",Almagro,40.4357956,-3.6878781
Restaurante Lua,Restaurante,"4,0 ",Almagro,40.4328894,-3.6957761
LA H ES MUDA,Restaurante,"4,0 ",Universidad,40.4294356,-3.7039851
Noteolvides,Restaurante,"4,5 ",Justicia,40.4229908,-3.6936524
Tres Por Cuatro,Restaurante,"4,5 ",Barrio no encontrado,40.4014215,-3.4159227
López & López Pizzería,Restaurante,"4,5 ",Embajadores,40.4095063,-3.7041665
La Canica,Restaurante,"4,0 ",Palomas,40.4561173,-3.6196246
CASA JULIAN,Restaurante,"4,0 ",Recoletos,40.4291271,-3.6855433
Tapa Tapa Santa Ana,Restaurante,"4,0 ",Embajadores,40.414926,-3.7012268
El Callejon De Alvarez Gato,Restaurante,"4,5 ",Quintana,40.436505,-3.644416802892153
Fratelli d'Italia Chueca,Restaurante,"4,5 ",Justicia,40.4215606,-3.7000761
La Elegida,Restaurante,"4,5 ",Barrio no encontrado,40.5703678,-4.2664183
La Parrilla de Salamanca,Restaurante,"4,5 ",Barrio no encontrado,40.6191274,-4.2760921
El Pimiento Verde La Parrilla,Restaurante,"4,0 ",Recoletos,40.4277645,-3.6850848
The Hat Rooftop Madrid,Restaurante,"4,0 ",Palacio,40.4145221,-3.7069829
Phuket Thai Restaurante Tailandes,Restaurante,"4,0 ",Embajadores,40.4103045,-3.6945137
Taberna Kaixo,Restaurante,"4,0 ",Barrio no encontrado,40.3243312,-3.858299727414253
Barrutia y El 9,Restaurante,"4,0 ",Barrio no encontrado,40.5776715,-4.2078199
MALDONADO 14,Restaurante,"4,0 ",Barrio no encontrado,40.3205387,-3.8724086
Restaurante Soy de Pedro Espina,Restaurante,"4,5 ",Barrio no encontrado,40.5770122,-4.2081403
La Rollerie,Restaurante,"4,0 ",Embajadores,40.41390075,-3.7031524724695193
Distrito 1,Restaurante,"4,5 ",Palos de Moguer,40.40385415,-3.6926994932856414
Casa Narcisa,Restaurante,"4,0 ",Almenara,40.47192235,-3.6871223744986072
Adrak indian,Restaurante,"4,5 ",Barrio no encontrado,40.6620153,-3.7738171
Lamucca de Serrano,Restaurante,"4,0 ",El Viso,40.4526451,-3.6808674
Plato Restaurante,Restaurante,"4,0 ",Cortes,40.4159054,-3.6921472
Betelu,Restaurante,"4,5 ",Quintana,40.4336803,-3.6525298
En Busca Del Tiempo,Restaurante,"4,0 ",Barrio no encontrado,40.32411975,-3.8593434975263614
Bar Museo Chicote,Restaurante,"4,0 ",Barrio no encontrado,40.47083205,-3.871344282431271
LaVeronica,Restaurante,"4,0 ",Cortes,40.4125534,-3.6952469
Sala de Despiece,Restaurante,"4,0 ",Trafalgar,40.4379178,-3.6994954
Himalayan Tandoori,Restaurante,"4,5 ",Concepción,40.4328895,-3.657891
La Charca,Restaurante,"4,0 ",Argüelles,40.4238801,-3.7141119
Horcher,Restaurante,"4,5 ",Jerónimos,40.4186768,-3.6890844
a.n.E.l Tapas & Lounge Bar,Restaurante,"4,0 ",Barrio no encontrado,40.1977785,-3.7922651
Dim Sum Market,Restaurante,"4,0 ",Cortes,40.4152613,-3.7002189
Restaurante Kechua,Restaurante,"4,0 ",Palacio,40.4173077,-3.7087212
Puccias | Sandwichería Delicatessen,Restaurante,"5,0 ",Justicia,40.4207109,-3.6974311
Lamian,Restaurante,"4,0 ",Palacio,40.4236035,-3.7089558
Bar Amor,Restaurante,"4,0 ",Barrio no encontrado,40.3217556,-3.7119874
Royal Cantonés,Restaurante,"4,0 ",Barrio no encontrado,40.6371983,-3.574004923744237
El ingrediente,Restaurante,"4,5 ",Rios Rosas,40.4434019,-3.700734
Cafeteria HD,Restaurante,"4,0 ",Barrio no encontrado,40.5695722,-4.2670504
Sandy Barracane,Restaurante,"4,5 ",Justicia,40.4211955,-3.6981561
Restaurante Konnichiwa,Restaurante,"4,0 ",Universidad,40.4278285,-3.7018029
Dionisos Huertas,Restaurante,"4,0 ",Embajadores,40.413757700000005,-3.69883490438328
La Mordida de Fuentes,Restaurante,"4,0 ",Palacio,40.4169483,-3.7087607
Noi Due Ristorante Pizzeria,Restaurante,"4,5 ",Arapiles,40.4368161,-3.7085659
El Brote,Restaurante,"4,5 ",Embajadores,40.410602,-3.7082429
El Rincon del Venezolano,Restaurante,"5,0 ",Ciudad Universitaria,40.4513184,-3.7093226
El Rincon de los Cuates,Restaurante,"4,0 ",Barrio no encontrado,40.7622164,-3.7880182
KultO,Restaurante,"4,0 ",Barrio no encontrado,40.5538183,-3.892095867922376
Casa Labra,Restaurante,"4,0 ",Sol,40.4171759,-3.7046191
Madame Sushita,Restaurante,"4,0 ",El Viso,40.4499906,-3.6881392
Asador Cristobal,Restaurante,"4,5 ",Valdeacederas,40.4661064,-3.6962247
Jamonería de Julián Becerro,Restaurante,"4,5 ",Barrio no encontrado,40.82381835,-3.5317591472106167
Trattoria Pizzeria A'Fenestella,Restaurante,"4,0 ",Canillas,40.468231,-3.6383813
Entrevinos,Restaurante,"4,5 ",Casa de Campo,40.4261012,-3.7171041
Tuk Tuk Asian Street Food Cisneros,Restaurante,"4,0 ",Universidad,40.4299037,-3.7015426
La Mordida Belen,Restaurante,"4,0 ",Justicia,40.4244492,-3.6959648
Pajarita,Restaurante,"4,0 ",Justicia,40.4273174,-3.6997692
Atocha Tandoori,Restaurante,"4,5 ",Palos de Moguer,40.4050712,-3.6952969
Restaurante Bistrot Saconia,Restaurante,"4,5 ",Valdezarza,40.4666763,-3.7200752
Rubaiyat Madrid,Restaurante,"4,0 ",Barrio no encontrado,40.5119322,-3.35331473034682
Lamucca de Prado,Restaurante,"4,0 ",Cortes,40.4147794,-3.698653
Abuela Maragata,Restaurante,"5,0 ",Barrio no encontrado,40.0759,-3.4995519
El Pitaco Restaurante,Restaurante,"4,5 ",Barrio no encontrado,40.0759,-3.4995519
Taqueria La Lupita,Restaurante,"4,0 ",Recoletos,40.4224642,-3.6854533
Restaurante Chincha Casa Perú,Restaurante,"4,0 ",Palacio,40.4236184,-3.7092883
La Rollerie Carrera de San Jerónimo,Restaurante,"4,0 ",Cortes,40.4163198,-3.6979383
La Lonja Restaurante,Restaurante,"4,0 ",Palacio,40.4185922,-3.7112036
Sisapo,Restaurante,"5,0 ",Barrio no encontrado,40.5703678,-4.2664183
Espacio 33,Restaurante,"4,0 ",La Paz,40.47910415,-3.6868209000000007
El Rincon,Restaurante,"4,5 ",Cortes,40.4151811,-3.6979464
Merci,Restaurante,"4,0 ",Justicia,40.4222548,-3.6942512
Artemisa Sol-Gran Via,Restaurante,"4,0 ",Barrio no encontrado,40.210042,-3.196621
La Carmela,Restaurante,"4,0 ",Sol,40.416204,-3.7017486
BARBILLON Oyster,Restaurante,"4,0 ",Valdemarín,40.4674523,-3.7878336
Couzapin,Restaurante,"4,0 ",Ibiza,40.41958375,-3.6752102064079866
La Tahona,Restaurante,"4,0 ",Cuatro Caminos,40.4574335,-3.692846
La Barraca,Restaurante,"4,0 ",Sol,40.4199668,-3.6987386
Distrito Vegano,Restaurante,"4,5 ",Embajadores,40.4069902,-3.6996215
Los Chicos Malos,Restaurante,"4,5 ",Barrio no encontrado,40.0656242,-3.2438991
Momo,Restaurante,"4,0 ",Barrio no encontrado,40.3290385,-3.855736766106011
Chic Sushi,Restaurante,"4,0 ",Barrio no encontrado,40.3799497,-3.4114245
Taxi a Manhattan,Restaurante,"3,5 ",Cuatro Caminos,40.4489672,-3.6961834
Odds Serrano,Restaurante,"4,5 ",Castellana,40.4352426,-3.6863163
Ay! Rosa Restaurante,Restaurante,"4,0 ",Embajadores,40.4138366,-3.6989795
Taberna La Dolores,Restaurante,"4,0 ",Cortes,40.4137383,-3.6957781
Lamonarracha-Chamberí,Restaurante,"4,5 ",Rios Rosas,40.4428631,-3.6974228
Torres Bermejas,Restaurante,"4,0 ",Sol,40.4197612,-3.7042344
Ojala,Restaurante,"4,0 ",Barrio no encontrado,40.54189675,-3.633513384146906
La Tomata,Restaurante,"4,5 ",Trafalgar,40.4311766,-3.7020589
Terramundi,Restaurante,"4,0 ",Barrio no encontrado,40.3293885,-3.8599347
Tepic,Restaurante,"4,0 ",Recoletos,40.4278349,-3.6878943
Raku Sushi,Restaurante,"4,5 ",Acacias,40.4042612,-3.7080075
Nagú,Restaurante,"4,5 ",Goya,40.4248303,-3.6741153
Tuk Tuk Asian Street Food Chueca,Restaurante,"4,0 ",Barrio no encontrado,40.555573,-3.328732
O Pazo de Lugo,Restaurante,"4,0 ",Embajadores,40.4075403,-3.696597
Yakitoro Castellana,Restaurante,"4,0 ",Castillejos,40.4597978,-3.689749
Cantina Canalla - Antracita,Restaurante,"4,5 ",Legazpi,40.3901461,-3.6902288
Lara Grill,Restaurante,"4,0 ",Trafalgar,40.4358842,-3.6993852
Cokuy,Restaurante,"4,5 ",Sol,40.4158361,-3.7027941
Nantes,Restaurante,"4,5 ",Legazpi,40.3890218,-3.6949995
TriCiclo,Restaurante,"4,0 ",Barrio no encontrado,40.501532,-4.2389537
De María San Jerónimo,Restaurante,"4,5 ",Sol,40.4167395,-3.7015647
Restaurante Miki,Restaurante,"4,5 ",El Viso,40.4417176,-3.6787808
Lynch Madrid,Restaurante,"4,5 ",Barrio no encontrado,40.3243312,-3.858299727414253
El Viejo León,Restaurante,"4,0 ",Barrio no encontrado,40.6051304,-4.0482197
BiBo Madrid,Restaurante,"4,0 ",Almagro,40.4354833,-3.6879729
Tandem,Restaurante,"4,0 ",Barrio no encontrado,40.501532,-4.2389537
Bel Mondo,Restaurante,"4,0 ",Recoletos,40.426088,-3.6842561
Balón Tokio,Restaurante,"4,5 ",Embajadores,40.4139695,-3.6994791
Santa Askua,Restaurante,"5,0 ",Embajadores,40.4143998,-3.7007134
Pisco41,Restaurante,"4,0 ",Palacio,40.4159828,-3.711718
La Oreja de Jaime,Restaurante,"4,0 ",Cortes,40.4156083,-3.7016129
El Respiro,Restaurante,"4,0 ",Cortes,40.420262,-3.6982669
Shinatoraya,Restaurante,"4,5 ",Barrio no encontrado,40.5938943,-4.1466444
OCAFÚ - Taberna Gallega,Restaurante,"4,0 ",Castellana,40.4334344,-3.6832219
La Pasa Gin Bar,Restaurante,"4,5 ",Barrio no encontrado,40.4829687,-3.3693968
Janatomo,Restaurante,"4,0 ",Sol,40.4200398,-3.6989861
Orio Fuencarral,Restaurante,"4,0 ",Universidad,40.4237214,-3.7007596
La Penela,Restaurante,"4,0 ",Castillejos,40.4638524,-3.6928837
Passaparola L´Originale,Restaurante,"4,5 ",Barrio no encontrado,40.3937528,-3.9266965
Tasca La Farmacia - Diego de León,Restaurante,"4,0 ",Castellana,40.4351512,-3.6846776
La Chulapa de Alcala,Restaurante,"4,0 ",Cortes,40.4185236,-3.6980631
Goiko - Princesa 26,Restaurante,"4,0 ",Argüelles,40.427731,-3.7139558
Parrilla el Barril,Restaurante,"4,0 ",Barrio no encontrado,40.3555688,-3.7777278
Uemura,Restaurante,"4,5 ",Ciudad Jardín,40.4485435,-3.6690305
Sanlucar,Restaurante,"4,5 ",Barrio no encontrado,40.4860173,-3.3634997
la negra tomasa,Restaurante,"4,0 ",Sol,40.4158311,-3.7025533
La Polonesa,Restaurante,"4,0 ",Pacífico,40.4041747,-3.6796217
La Taberna Errante,Restaurante,"4,5 ",Palacio,40.4114258,-3.7111724
Bodega de la Ardosa,Restaurante,"4,0 ",Barrio no encontrado,40.348544,-4.0270574
PAZO CORUÑA,Restaurante,"4,0 ",Barrio no encontrado,40.2067474,-3.5752384
Solito Taqueria,Restaurante,"5,0 ",Palacio,40.4142895,-3.708957
Hanan,Restaurante,"4,0 ",Barrio no encontrado,40.5913942,-4.1458076
Ciudad de Tui,Restaurante,"4,0 ",Sol,40.41819035,-3.702315219613487
La Copita Asturiana,Restaurante,"4,0 ",Palacio,40.4108014,-3.7113686
Mashita,Restaurante,"4,5 ",Palacio,40.420396,-3.7096858
La Fisna Vinos,Restaurante,"4,5 ",Embajadores,40.4070266,-3.7007578
Yoshi Sushi & More,Restaurante,"4,0 ",Jerónimos,40.4214134,-3.6796539
Hevia,Restaurante,"4,5 ",El Viso,40.4526451,-3.6808674
Monty's,Restaurante,"4,0 ",Pueblo Nuevo,40.4356824,-3.6431861
Saint-germain Wine Bar,Restaurante,"5,0 ",Hispanoamérica,40.4562152,-3.6788645
Restaurante More,Restaurante,"4,5 ",Barrio no encontrado,40.4897942,-4.0249382
La Cruzada,Restaurante,"4,0 ",Barrio no encontrado,40.43539875,-3.365527106652332
Meson O'Luar,Restaurante,"4,0 ",Barrio no encontrado,40.3598655,-3.7784533
Bolivar Restaurante en Malasaña,Restaurante,"4,0 ",Barrio no encontrado,40.3217556,-3.7119874
El Carbón De Granada,Restaurante,"4,5 ",Barrio no encontrado,40.4542864,-3.7996377
Queen Burger las Tablas,Restaurante,"4,0 ",Valverde,40.5093876,-3.6783414
A Son de Mar Lavapiés (La Temeraria),Restaurante,"4,5 ",Barrio no encontrado,40.5950414,-4.2575284
Docamar,Restaurante,"4,0 ",Jerónimos,40.4206967,-3.6851451
Inari,Restaurante,"4,0 ",Goya,40.4292658,-3.6784091
Munchies Hot Dog,Restaurante,"4,5 ",Embajadores,40.4137245,-3.6991419
Limbo Tribunal,Restaurante,"4,0 ",Universidad,40.4252314,-3.7002181
Meson Del Boqueron,Restaurante,"4,5 ",Palacio,40.415573,-3.7089064
Casa Julio,Restaurante,"4,0 ",Barrio no encontrado,40.0656242,-3.2438991
El Montero de Cazorla,Restaurante,"4,5 ",Ventas,40.4317496,-3.6548256
Café Del Rey,Restaurante,"4,0 ",Casa de Campo,40.4222571,-3.7189077
Taramara,Restaurante,"4,0 ",Palomas,40.4539879,-3.6212765
La Tape,Restaurante,"4,0 ",Barrio no encontrado,40.4829687,-3.3693968
El Mandela,Restaurante,"4,0 ",Barrio no encontrado,40.4388644,-3.5365134462093284
Petit Comité,Restaurante,"4,0 ",Sol,40.4202793,-3.6998454
Taj Mahal,Restaurante,"4,0 ",Justicia,40.4241324,-3.6962275
La Sirena Verde,Restaurante,"4,0 ",Barrio no encontrado,40.47083205,-3.871344282431271
Casa Gerardo,Restaurante,"4,5 ",Palacio,40.4092482,-3.7118701
